Fecha,Estado,Sector, Crédito Real , Exportación Real 
01/10/2007,Nayarit ," I. Sector agropecuario, silvícola y pesquero", $172.90 , $-   
01/04/2015,Nayarit ," I. Sector agropecuario, silvícola y pesquero", $365.26 , $-   
01/01/2016,Nayarit ," I. Sector agropecuario, silvícola y pesquero", $331.06 , $1.12 
01/10/2016,Nayarit ," I. Sector agropecuario, silvícola y pesquero", $423.73 , $-   
01/10/2007,Nayarit , II. Sector industrial, $310.96 , $153.96 
01/01/2008,Nayarit , II. Sector industrial, $293.56 , $36.03 
01/04/2008,Nayarit , II. Sector industrial, $376.83 , $49.99 
01/07/2008,Nayarit , II. Sector industrial, $456.36 , $137.36 
01/10/2008,Nayarit , II. Sector industrial, $467.16 , $42.71 
01/01/2009,Nayarit , II. Sector industrial, $426.43 , $159.91 
01/04/2009,Nayarit , II. Sector industrial, $453.35 , $288.19 
01/07/2009,Nayarit , II. Sector industrial, $553.54 , $112.07 
01/10/2009,Nayarit , II. Sector industrial, $538.16 , $57.25 
01/01/2010,Nayarit , II. Sector industrial, $524.25 , $80.82 
01/04/2010,Nayarit , II. Sector industrial, $459.73 , $121.74 
01/07/2010,Nayarit , II. Sector industrial, $553.15 , $234.52 
01/10/2010,Nayarit , II. Sector industrial, $877.88 , $265.78 
01/01/2011,Nayarit , II. Sector industrial, $799.16 , $225.58 
01/04/2011,Nayarit , II. Sector industrial, $883.15 , $377.97 
01/07/2011,Nayarit , II. Sector industrial, $759.92 , $196.86 
01/10/2011,Nayarit , II. Sector industrial, $869.04 , $175.37 
01/01/2012,Nayarit , II. Sector industrial, $717.20 , $202.82 
01/04/2012,Nayarit , II. Sector industrial, $767.39 , $285.10 
01/07/2012,Nayarit , II. Sector industrial, $764.22 , $203.82 
01/10/2012,Nayarit , II. Sector industrial, $764.42 , $321.54 
01/01/2013,Nayarit , II. Sector industrial, $662.76 , $208.71 
01/04/2013,Nayarit , II. Sector industrial, $630.16 , $274.18 
01/07/2013,Nayarit , II. Sector industrial, $653.52 , $528.35 
01/10/2013,Nayarit , II. Sector industrial, $642.50 , $274.10 
01/01/2014,Nayarit , II. Sector industrial, $548.56 , $295.44 
01/04/2014,Nayarit , II. Sector industrial, $695.39 , $396.25 
01/07/2014,Nayarit , II. Sector industrial, $664.11 , $402.61 
01/10/2014,Nayarit , II. Sector industrial, $766.09 , $326.77 
01/01/2015,Nayarit , II. Sector industrial, $719.17 , $253.37 
01/04/2015,Nayarit , II. Sector industrial, $819.38 , $324.74 
01/07/2015,Nayarit , II. Sector industrial, $832.10 , $475.90 
01/10/2015,Nayarit , II. Sector industrial, $769.55 , $187.37 
01/01/2016,Nayarit , II. Sector industrial, $836.56 , $326.43 
01/04/2016,Nayarit , II. Sector industrial, $803.14 , $385.43 
01/07/2016,Nayarit , II. Sector industrial, $553.74 , $419.71 
01/10/2016,Nayarit , II. Sector industrial, $650.76 , $242.80 
01/01/2017,Nayarit , II. Sector industrial, $577.68 , $250.43 
01/04/2017,Nayarit , II. Sector industrial, $602.79 , $292.63 
01/07/2017,Nayarit , II. Sector industrial, $577.80 , $181.49 
01/10/2017,Nayarit , II. Sector industrial, $671.38 , $141.59 
01/01/2007,Nayarit , II. Sector industrial, $185.79 , $40.15 
01/04/2007,Nayarit , II. Sector industrial, $175.72 , $54.42 
01/07/2007,Nayarit , II. Sector industrial, $282.50 , $117.29 
01/01/2007,Nayarit , III. Sector servicios y otras actividades," $6,837.16 ", $46.59 
01/04/2007,Nayarit , III. Sector servicios y otras actividades, $824.81 , $52.48 
01/07/2007,Nayarit , III. Sector servicios y otras actividades," $1,074.02 ", $60.96 
01/10/2007,Nayarit , III. Sector servicios y otras actividades," $1,170.31 ", $-   
01/01/2008,Nayarit , III. Sector servicios y otras actividades," $1,318.88 ", $11.92 
01/04/2008,Nayarit , III. Sector servicios y otras actividades, $948.73 , $48.34 
01/07/2008,Nayarit , III. Sector servicios y otras actividades," $1,089.71 ", $113.81 
01/10/2008,Nayarit , III. Sector servicios y otras actividades," $1,277.64 ", $88.02 
01/01/2009,Nayarit , III. Sector servicios y otras actividades," $1,227.25 ", $9.39 
01/04/2009,Nayarit , III. Sector servicios y otras actividades," $1,084.96 ", $29.19 
01/07/2009,Nayarit , III. Sector servicios y otras actividades," $1,104.39 ", $206.70 
01/10/2009,Nayarit , III. Sector servicios y otras actividades," $1,107.88 ", $48.21 
01/01/2010,Nayarit , III. Sector servicios y otras actividades," $1,048.72 ", $0.78 
01/04/2010,Nayarit , III. Sector servicios y otras actividades," $1,045.09 ", $29.44 
01/07/2010,Nayarit , III. Sector servicios y otras actividades," $1,066.85 ", $162.87 
01/10/2010,Nayarit , III. Sector servicios y otras actividades," $2,350.25 ", $0.75 
01/01/2011,Nayarit , III. Sector servicios y otras actividades," $2,193.80 ", $51.50 
01/04/2011,Nayarit , III. Sector servicios y otras actividades," $2,083.11 ", $30.30 
01/07/2011,Nayarit , III. Sector servicios y otras actividades," $2,299.29 ", $180.54 
01/10/2011,Nayarit , III. Sector servicios y otras actividades," $2,326.48 ", $74.14 
01/01/2012,Nayarit , III. Sector servicios y otras actividades," $1,248.43 ", $45.77 
01/04/2012,Nayarit , III. Sector servicios y otras actividades," $1,225.26 ", $70.04 
01/07/2012,Nayarit , III. Sector servicios y otras actividades," $1,318.33 ", $168.24 
01/10/2012,Nayarit , III. Sector servicios y otras actividades," $1,482.23 ", $0.12 
01/01/2013,Nayarit , III. Sector servicios y otras actividades," $1,414.84 ", $42.05 
01/04/2013,Nayarit , III. Sector servicios y otras actividades," $1,486.73 ", $57.56 
01/07/2013,Nayarit , III. Sector servicios y otras actividades," $1,420.67 ", $1.15 
01/10/2013,Nayarit , III. Sector servicios y otras actividades," $1,468.60 ", $2.31 
01/01/2014,Nayarit , III. Sector servicios y otras actividades," $1,549.69 ", $0.74 
01/04/2014,Nayarit , III. Sector servicios y otras actividades," $1,458.23 ", $0.88 
01/07/2014,Nayarit , III. Sector servicios y otras actividades," $1,481.99 ", $0.66 
01/10/2014,Nayarit , III. Sector servicios y otras actividades," $1,630.41 ", $1.12 
01/01/2015,Nayarit , III. Sector servicios y otras actividades," $1,611.92 ", $0.64 
01/04/2015,Nayarit , III. Sector servicios y otras actividades," $1,572.57 ", $33.45 
01/07/2015,Nayarit , III. Sector servicios y otras actividades," $1,576.01 ", $137.53 
01/10/2015,Nayarit , III. Sector servicios y otras actividades," $1,341.89 ", $67.83 
01/01/2016,Nayarit , III. Sector servicios y otras actividades," $1,253.39 ", $339.03 
01/04/2016,Nayarit , III. Sector servicios y otras actividades," $1,258.93 ", $252.68 
01/07/2016,Nayarit , III. Sector servicios y otras actividades," $1,212.22 ", $378.15 
01/10/2016,Nayarit , III. Sector servicios y otras actividades," $1,761.32 ", $371.16 
01/01/2017,Nayarit , III. Sector servicios y otras actividades," $1,789.16 ", $4.31 
01/04/2017,Nayarit , III. Sector servicios y otras actividades," $1,743.13 ", $4.31 
01/07/2017,Nayarit , III. Sector servicios y otras actividades," $1,889.75 ", $80.26 
01/10/2017,Nayarit , III. Sector servicios y otras actividades," $2,162.28 ", $70.87 
01/01/2007,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,465.20 "," $54,609.37 "
01/04/2007,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,658.02 "," $60,310.93 "
01/07/2007,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,320.07 "," $58,675.95 "
01/10/2007,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,505.79 "," $58,753.91 "
01/01/2008,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,287.73 "," $60,589.31 "
01/04/2008,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,457.33 "," $59,959.68 "
01/07/2008,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,141.88 "," $57,781.31 "
01/10/2008,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,371.70 "," $62,083.44 "
01/01/2009,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,193.26 "," $49,460.24 "
01/04/2009,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,082.96 "," $48,758.11 "
01/07/2009,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,192.85 "," $54,842.04 "
01/10/2009,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,682.40 "," $59,095.26 "
01/01/2010,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,096.27 "," $53,650.26 "
01/04/2010,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,024.25 "," $59,182.45 "
01/07/2010,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,047.74 "," $58,340.76 "
01/10/2010,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,388.61 "," $63,702.25 "
01/01/2011,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,392.71 "," $57,029.16 "
01/04/2011,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,473.59 "," $61,667.64 "
01/07/2011,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,544.61 "," $61,451.20 "
01/10/2011,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,624.17 "," $69,330.69 "
01/01/2012,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,425.48 "," $67,395.76 "
01/04/2012,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,443.97 "," $72,232.33 "
01/07/2012,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,567.93 "," $66,889.36 "
01/10/2012,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,540.10 "," $62,252.12 "
01/01/2013,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,609.94 "," $58,220.71 "
01/04/2013,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,632.15 "," $64,721.99 "
01/01/2014,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,756.51 "," $69,589.55 "
01/04/2014,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,830.12 "," $80,482.22 "
01/07/2014,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,193.11 "," $83,413.29 "
01/10/2014,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,516.67 "," $90,253.05 "
01/01/2015,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,392.75 "," $94,884.33 "
01/04/2015,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,392.60 "," $113,319.64 "
01/07/2015,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $3,048.42 "," $106,322.33 "
01/10/2015,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $3,298.58 "," $108,620.07 "
01/01/2016,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $3,092.99 "," $101,702.39 "
01/04/2016,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $3,380.02 "," $107,698.01 "
01/07/2016,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $3,145.10 "," $116,243.99 "
01/10/2016,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $3,091.32 "," $117,835.72 "
01/07/2013,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,716.07 "," $67,020.06 "
01/10/2013,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $1,815.20 "," $69,168.22 "
01/01/2017,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,507.57 "," $116,920.20 "
01/04/2017,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,421.20 "," $120,556.77 "
01/07/2017,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,281.61 "," $122,389.94 "
01/10/2017,Nuevo León ," I. Sector agropecuario, silvícola y pesquero"," $2,568.28 "," $123,619.49 "
01/04/2007,Nuevo León , II. Sector industrial," $69,090.28 "," $12,677.18 "
01/10/2007,Nuevo León , II. Sector industrial," $87,868.83 "," $12,387.17 "
01/01/2008,Nuevo León , II. Sector industrial," $88,033.09 "," $12,900.08 "
01/04/2008,Nuevo León , II. Sector industrial," $80,323.65 "," $13,192.84 "
01/07/2008,Nuevo León , II. Sector industrial," $73,142.78 "," $13,216.13 "
01/10/2008,Nuevo León , II. Sector industrial," $88,731.31 "," $13,820.25 "
01/01/2009,Nuevo León , II. Sector industrial," $89,903.71 "," $14,576.82 "
01/04/2009,Nuevo León , II. Sector industrial," $83,393.56 "," $14,740.84 "
01/07/2009,Nuevo León , II. Sector industrial," $77,876.91 "," $15,937.81 "
01/10/2009,Nuevo León , II. Sector industrial," $76,628.03 "," $16,519.82 "
01/10/2010,Nuevo León , II. Sector industrial," $75,257.10 "," $17,468.05 "
01/01/2011,Nuevo León , II. Sector industrial," $80,401.04 "," $16,422.74 "
01/04/2011,Nuevo León , II. Sector industrial," $76,581.47 "," $18,021.63 "
01/07/2011,Nuevo León , II. Sector industrial," $89,837.55 "," $18,012.01 "
01/10/2011,Nuevo León , II. Sector industrial," $86,318.77 "," $19,527.83 "
01/01/2012,Nuevo León , II. Sector industrial," $77,770.98 "," $17,734.95 "
01/04/2012,Nuevo León , II. Sector industrial," $80,898.42 "," $18,158.46 "
01/07/2012,Nuevo León , II. Sector industrial," $78,876.97 "," $20,497.76 "
01/10/2012,Nuevo León , II. Sector industrial," $81,842.00 "," $20,498.21 "
01/04/2013,Nuevo León , II. Sector industrial," $79,244.75 "," $16,973.97 "
01/07/2014,Nuevo León , II. Sector industrial," $83,992.56 "," $19,591.79 "
01/10/2014,Nuevo León , II. Sector industrial," $92,818.52 "," $20,016.12 "
01/07/2015,Nuevo León , II. Sector industrial," $109,489.13 "," $20,971.07 "
01/01/2007,Nuevo León , II. Sector industrial," $58,032.17 "," $11,670.60 "
01/07/2007,Nuevo León , II. Sector industrial," $92,208.13 "," $12,325.13 "
01/01/2010,Nuevo León , II. Sector industrial," $74,299.04 "," $15,276.34 "
01/04/2010,Nuevo León , II. Sector industrial," $68,738.45 "," $16,159.46 "
01/07/2010,Nuevo León , II. Sector industrial," $74,558.27 "," $17,302.70 "
01/01/2013,Nuevo León , II. Sector industrial," $77,261.26 "," $16,450.39 "
01/07/2013,Nuevo León , II. Sector industrial," $88,712.39 "," $18,082.06 "
01/10/2013,Nuevo León , II. Sector industrial," $81,367.70 "," $18,011.56 "
01/01/2014,Nuevo León , II. Sector industrial," $77,799.76 "," $17,053.71 "
01/04/2014,Nuevo León , II. Sector industrial," $80,343.18 "," $18,713.64 "
01/01/2015,Nuevo León , II. Sector industrial," $96,691.05 "," $18,172.71 "
01/04/2015,Nuevo León , II. Sector industrial," $100,619.28 "," $20,877.13 "
01/10/2015,Nuevo León , II. Sector industrial," $106,379.78 "," $20,607.87 "
01/01/2016,Nuevo León , II. Sector industrial," $102,931.27 "," $19,216.91 "
01/04/2016,Nuevo León , II. Sector industrial," $111,082.63 "," $19,305.83 "
01/07/2016,Nuevo León , II. Sector industrial," $112,068.81 "," $21,129.98 "
01/10/2016,Nuevo León , II. Sector industrial," $115,401.69 "," $22,086.74 "
01/01/2017,Nuevo León , II. Sector industrial," $116,714.75 "," $21,551.33 "
01/04/2017,Nuevo León , II. Sector industrial," $126,617.12 "," $20,711.56 "
01/07/2017,Nuevo León , II. Sector industrial," $134,335.87 "," $21,527.57 "
01/10/2017,Nuevo León , II. Sector industrial," $138,616.89 "," $22,509.54 "
01/01/2007,Nuevo León , III. Sector servicios y otras actividades," $36,697.18 ", $55.15 
01/04/2007,Nuevo León , III. Sector servicios y otras actividades," $43,050.29 ", $-   
01/07/2007,Nuevo León , III. Sector servicios y otras actividades," $46,691.85 ", $53.37 
01/10/2007,Nuevo León , III. Sector servicios y otras actividades," $52,617.56 ", $-   
01/01/2008,Nuevo León , III. Sector servicios y otras actividades," $65,218.23 ", $-   
01/04/2008,Nuevo León , III. Sector servicios y otras actividades," $60,427.24 ", $-   
01/07/2008,Nuevo León , III. Sector servicios y otras actividades," $56,374.94 ", $-   
01/10/2008,Nuevo León , III. Sector servicios y otras actividades," $59,380.82 ", $-   
01/01/2009,Nuevo León , III. Sector servicios y otras actividades," $55,749.10 ", $-   
01/04/2009,Nuevo León , III. Sector servicios y otras actividades," $60,423.91 ", $-   
01/07/2009,Nuevo León , III. Sector servicios y otras actividades," $56,539.45 ", $-   
01/10/2009,Nuevo León , III. Sector servicios y otras actividades," $61,882.34 ", $-   
01/01/2010,Nuevo León , III. Sector servicios y otras actividades," $56,147.51 ", $43.25 
01/04/2010,Nuevo León , III. Sector servicios y otras actividades," $49,885.24 ", $34.74 
01/07/2010,Nuevo León , III. Sector servicios y otras actividades," $44,005.00 ", $36.38 
01/10/2010,Nuevo León , III. Sector servicios y otras actividades," $54,359.41 ", $-   
01/01/2011,Nuevo León , III. Sector servicios y otras actividades," $53,164.53 ", $-   
01/04/2011,Nuevo León , III. Sector servicios y otras actividades," $59,365.46 ", $-   
01/07/2011,Nuevo León , III. Sector servicios y otras actividades," $61,336.35 ", $-   
01/10/2011,Nuevo León , III. Sector servicios y otras actividades," $66,222.86 ", $-   
01/01/2012,Nuevo León , III. Sector servicios y otras actividades," $53,494.57 ", $-   
01/04/2012,Nuevo León , III. Sector servicios y otras actividades," $54,628.02 ", $-   
01/07/2012,Nuevo León , III. Sector servicios y otras actividades," $57,793.69 ", $-   
01/10/2012,Nuevo León , III. Sector servicios y otras actividades," $57,587.36 ", $-   
01/01/2013,Nuevo León , III. Sector servicios y otras actividades," $57,158.50 ", $25.14 
01/04/2013,Nuevo León , III. Sector servicios y otras actividades," $53,664.89 ", $-   
01/07/2013,Nuevo León , III. Sector servicios y otras actividades," $54,509.63 ", $39.82 
01/10/2013,Nuevo León , III. Sector servicios y otras actividades," $59,278.60 ", $23.51 
01/01/2014,Nuevo León , III. Sector servicios y otras actividades," $60,105.17 ", $25.81 
01/04/2014,Nuevo León , III. Sector servicios y otras actividades," $63,379.75 ", $33.29 
